verified_monthly_income,income_volatility,income_stability,foir,ltv,emi_to_income,existing_monthly_obligations,bank_balance_trend,income_sources,income_mismatch_percentage,document_confidence,identity_mismatch_flag,repayment_history_score,employment_stability,loan_amount,vehicle_price,tenure_months,risk_label
52876.945352,0.074199,0.925801,0.672937,0.528768,0.179372,9603.915749,-0.18326,1.837251,0.267928,0.855691,0.0,0.681916,0.460597,355615.990248,430220.595309,24.0,0.503821
89245.011288,0.066189,0.933811,0.697105,0.987769,0.236941,14361.932174,0.089859,2.423967,0.04166,0.948713,0.0,0.939012,0.754887,269654.061918,497536.323542,24.0,0.435387
84054.278185,0.47496,0.52504,0.510041,0.881453,0.263778,25473.827938,0.19008,2.466886,0.253298,0.794779,0.0,0.892064,0.705624,111767.175529,83269.172976,48.0,0.507635
49014.536652,0.160218,0.839782,0.569647,0.581545,0.375092,4553.716014,0.045305,1.096576,0.181187,0.762597,0.0,0.704937,0.956826,156987.448109,241308.453484,36.0,0.479303
18145.082191,0.472526,0.527474,0.57514,0.679849,0.211825,6384.047727,-0.079943,1.694691,0.057957,0.643922,0.0,0.691981,0.53418,117569.062398,474466.048967,48.0,0.554395
71510.160364,0.462258,0.537742,0.191652,0.534448,0.396801,21592.199406,-0.280855,2.805083,0.33595,0.769915,0.0,0.879395,0.403999,343051.528183,90826.468283,36.0,0.370039
86090.982987,0.213251,0.786749,0.182016,0.695002,0.422938,24665.097934,0.343429,1.239881,0.311108,0.746628,0.0,0.452118,0.482091,154674.087679,360860.54138,48.0,0.501638
70820.81515,0.111221,0.888779,0.201873,0.617969,0.269643,20836.099817,0.170457,1.148177,0.240778,0.946136,0.0,0.423014,0.460263,299735.253379,298944.65665,36.0,0.465667
64584.782033,0.438787,0.561213,0.512423,0.405181,0.165169,9718.951976,0.360214,2.346695,0.09285,0.575717,1.0,0.888321,0.840136,156083.889043,163400.646646,24.0,0.650445
86312.456867,0.428578,0.571422,0.102079,0.44372,0.304053,7200.080596,-0.175319,1.836319,0.092076,0.690145,0.0,0.750339,0.782629,224639.2414,355915.205932,36.0,0.321796
78051.888849,0.43752,0.56248,0.418644,0.809518,0.317288,16965.774259,-0.093208,1.437861,0.337022,0.948409,0.0,0.858362,0.651756,212038.790216,183906.428354,60.0,0.431956
49855.194924,0.159453,0.840547,0.55303,0.858132,0.375315,9646.755553,0.263305,1.978349,0.144201,0.61743,0.0,0.574558,0.704492,362535.60848,408787.715672,24.0,0.537575
39239.401293,0.337495,0.662505,0.62587,0.67638,0.206031,857.51223,0.039854,1.437896,0.222693,0.522814,0.0,0.668582,0.532786,357711.471741,305125.501205,24.0,0.555318
60997.797853,0.164842,0.835158,0.112948,0.869449,0.384796,2202.086642,0.193311,2.824457,0.268395,0.776447,0.0,0.792959,0.711189,183113.235549,163344.721897,36.0,0.397337
44664.471667,0.35891,0.64109,0.204913,0.643022,0.25642,9878.908746,-0.125907,1.027282,0.295919,0.877561,0.0,0.715933,0.7009,329056.776947,97759.770497,48.0,0.359093
32250.392939,0.386206,0.613794,0.277098,0.480368,0.378738,8453.162862,-0.208165,2.481051,0.0945,0.542458,0.0,0.444334,0.833268,319211.237349,254459.609899,24.0,0.439654
55627.346526,0.459487,0.540513,0.482327,0.654231,0.394386,19120.299625,0.24934,1.850305,0.260219,0.651077,0.0,0.675343,0.459808,389549.212181,322004.496291,60.0,0.508849
21979.679627,0.483443,0.516557,0.414177,0.989983,0.295957,2150.615273,-0.287951,1.99407,0.137776,0.686369,0.0,0.727949,0.464983,136180.692438,489580.049891,60.0,0.54889
48531.396484,0.238403,0.761597,0.301896,0.493451,0.327872,1623.560431,0.09262,1.415364,0.329733,0.796705,0.0,0.450333,0.641917,344943.934686,299830.381004,36.0,0.388692
52006.330631,0.205929,0.794071,0.64231,0.423731,0.347369,12455.102014,0.31,1.53629,0.073228,0.781205,0.0,0.693236,0.699889,386221.596462,179010.521883,60.0,0.473211
53582.333674,0.429326,0.570674,0.152932,0.468279,0.350754,8052.054124,0.229821,1.324186,0.261852,0.583098,0.0,0.662561,0.98315,73281.062253,258156.534493,36.0,0.341204
54344.182138,0.069933,0.930067,0.371796,0.406018,0.158802,21645.164113,0.20396,2.760452,0.094888,0.661193,0.0,0.933727,0.738286,116421.528668,201882.647721,36.0,0.314547
86399.65224,0.185627,0.814373,0.406872,0.536901,0.228958,25808.068276,0.397331,2.855683,0.057483,0.857541,0.0,0.684322,0.590613,120936.765605,277607.243271,24.0,0.377552
29075.582027,0.347023,0.652977,0.315173,0.43972,0.274669,1819.585062,-0.054683,2.118312,0.07911,0.814411,0.0,0.956728,0.564748,339056.50638,444599.12657,48.0,0.299551
72524.162943,0.467154,0.532846,0.51704,0.531682,0.315571,2987.307489,-0.148491,1.356651,0.197281,0.563352,0.0,0.713391,0.786898,190201.815458,321775.399031,48.0,0.491951
70294.914472,0.307944,0.692056,0.236049,0.401736,0.196504,6085.94973,0.350683,2.229847,0.050167,0.737732,0.0,0.400148,0.446672,389746.303542,137529.469393,60.0,0.380587
50376.680825,0.151279,0.848721,0.256502,0.65561,0.375393,14231.303347,-0.051506,2.677299,0.11094,0.5391,0.0,0.763229,0.52834,116479.545992,346183.351056,48.0,0.407272
77990.707776,0.280243,0.719757,0.612827,0.845489,0.304109,13583.278851,-0.056274,1.050591,0.127991,0.733038,0.0,0.802023,0.837095,132685.186638,315113.489539,36.0,0.475316
28425.420001,0.373814,0.626186,0.387352,0.741902,0.121853,3529.194386,-0.234124,1.737735,0.088816,0.960782,1.0,0.764065,0.420117,153483.482139,281068.644876,24.0,0.725672
89680.33863,0.352132,0.647868,0.137198,0.771918,0.130041,25757.251964,0.029567,2.215093,0.159068,0.586885,0.0,0.849962,0.788529,245499.694605,123632.658691,48.0,0.26913
82069.885161,0.076596,0.923404,0.666094,0.485571,0.258459,27765.986464,-0.260766,2.274956,0.021814,0.548738,0.0,0.72645,0.990042,126022.008678,337881.591989,24.0,0.391729
65399.319184,0.449833,0.550167,0.209989,1.041076,0.358305,9581.172096,-0.29008,2.328991,0.145733,0.833861,0.0,0.43689,0.515764,318839.64457,141955.857472,48.0,0.49046
48254.915314,0.137763,0.862237,0.428553,0.512429,0.366453,16172.339494,-0.297743,1.547526,0.12274,0.670726,0.0,0.740904,0.817775,252504.358115,274462.25626,24.0,0.430421
28687.57285,0.043209,0.956791,0.507306,0.41307,0.175881,119.78444,0.146562,1.920698,0.307019,0.971619,0.0,0.584669,0.808534,380503.522057,443126.08123,36.0,0.37142
43448.284253,0.143538,0.856462,0.467276,0.669089,0.395641,4741.066767,-0.160543,2.958556,0.090774,0.719799,0.0,0.455447,0.613092,183628.487428,404395.628643,60.0,0.529403
66527.990493,0.085237,0.914763,0.480395,0.501208,0.307675,26445.026212,0.003697,2.292016,0.238706,0.644345,0.0,0.605309,0.981094,247547.810094,392115.349722,48.0,0.372661
73005.674674,0.129107,0.870893,0.120441,0.474944,0.33725,5444.048071,-0.202129,2.173642,0.130299,0.688955,0.0,0.753034,0.42031,298438.016441,344378.273418,24.0,0.275116
50662.194156,0.168336,0.831664,0.221622,0.632703,0.173706,11080.391438,0.226432,1.878017,0.215814,0.796787,0.0,0.816699,0.838573,221014.505205,182307.264552,48.0,0.318677
51191.819429,0.200577,0.799423,0.703843,0.552297,0.428469,18979.60076,-0.224501,1.851788,0.094276,0.788744,0.0,0.755846,0.498416,116570.809436,206244.761589,36.0,0.566998
57599.120597,0.069775,0.930225,0.61257,0.43497,0.149832,18267.294799,-0.200977,1.692205,0.138598,0.730294,0.0,0.795165,0.520244,118503.267634,209161.23624,36.0,0.383796
30249.148628,0.045083,0.954917,0.545064,0.949684,0.243505,5775.700923,-0.058702,1.941601,0.240375,0.84939,0.0,0.9477,0.801062,342657.977325,376614.122256,24.0,0.428192
38876.752386,0.467631,0.532369,0.312623,0.584076,0.342667,13570.844747,0.117857,2.06823,0.121404,0.834938,0.0,0.982135,0.416138,361099.963836,154827.213604,36.0,0.37555
40488.821325,0.411619,0.588381,0.588595,0.994481,0.33304,2236.276965,-0.168421,1.422465,0.15239,0.669793,0.0,0.792427,0.655427,156887.802227,242462.516603,60.0,0.494158
86888.45591,0.210868,0.789132,0.543521,0.942251,0.273424,2872.201191,0.180246,1.20281,0.301863,0.901775,0.0,0.407335,0.591415,255391.951296,241275.919886,60.0,0.537151
64036.292709,0.335097,0.664903,0.135432,0.676238,0.364881,2970.218916,0.264988,2.816422,0.175722,0.890502,0.0,0.827214,0.906501,390401.883156,126902.298405,36.0,0.362466
54878.372155,0.191736,0.808264,0.197752,0.619125,0.428278,12954.654782,-0.161671,2.62567,0.25467,0.727495,0.0,0.429126,0.569028,101327.491515,285640.992919,48.0,0.403733
59949.616875,0.184648,0.815352,0.538748,0.898442,0.127765,6408.266788,-0.094732,1.83412,0.15637,0.648842,0.0,0.421369,0.46701,308847.466502,303132.784741,60.0,0.525843
21303.514467,0.047286,0.952714,0.511398,0.680215,0.21065,8281.551864,0.182294,1.488201,0.28895,0.917459,0.0,0.839613,0.714135,215862.653507,112145.180383,48.0,0.375009
60701.51175,0.361905,0.638095,0.16573,0.733211,0.359382,8201.326412,0.145719,1.603972,0.140259,0.591965,0.0,0.84806,0.832956,312512.871028,113298.977997,60.0,0.386184
74523.359607,0.285448,0.714552,0.500128,0.750452,0.381929,20695.349762,-0.265818,2.146672,0.075323,0.967739,0.0,0.564872,0.813318,123142.580495,290656.495556,24.0,0.508527
83230.980736,0.339104,0.660896,0.364669,0.412167,0.256727,4320.251977,-0.113063,2.198159,0.341564,0.65908,0.0,0.532794,0.410844,170367.003643,106763.432598,48.0,0.467935
60698.711552,0.230322,0.769678,0.4869,0.751948,0.276949,13539.627534,-0.059934,1.639286,0.28792,0.575889,0.0,0.912614,0.699385,240961.724499,151405.632367,60.0,0.409048
17419.988249,0.426146,0.573854,0.5104,0.764862,0.233949,1446.215798,0.389408,1.738383,0.102138,0.657669,0.0,0.804701,0.417739,272453.317187,150028.408186,48.0,0.486642
46154.474614,0.38247,0.61753,0.284527,0.883634,0.446594,6928.420542,0.076315,1.756858,0.332087,0.561747,0.0,0.63745,0.526783,97615.140632,201526.569985,36.0,0.536882
88828.703203,0.489448,0.510552,0.328816,0.541539,0.417151,9909.009529,0.23935,2.260551,0.232482,0.843422,0.0,0.779874,0.781727,230783.58771,303653.527384,36.0,0.438223
52112.491069,0.231957,0.768043,0.392146,1.000542,0.178617,6011.85977,0.072866,1.66811,0.162408,0.586135,0.0,0.944369,0.630012,282055.442051,489183.904496,60.0,0.386751
17178.074765,0.112096,0.887904,0.427185,0.452329,0.308293,2808.788857,-0.284016,2.219625,0.058261,0.812748,0.0,0.810618,0.971108,67724.635248,332563.886874,60.0,0.327001
79757.870432,0.425155,0.574845,0.339892,0.968523,0.17782,29897.744587,0.34497,1.645448,0.102544,0.947223,0.0,0.524204,0.676708,143315.970096,333364.574509,36.0,0.531651
87960.396555,0.250107,0.749893,0.492604,0.615319,0.423651,5603.660806,0.023549,2.924948,0.002409,0.516161,0.0,0.806123,0.920238,398481.74706,442110.96765,24.0,0.425579
86818.111237,0.441679,0.558321,0.565267,0.794535,0.446439,24821.791658,0.006965,2.655508,0.020925,0.905831,0.0,0.896985,0.83509,73568.196323,247760.364123,60.0,0.470071
24304.263501,0.072992,0.927008,0.636399,0.889826,0.156889,1642.515824,-0.010975,1.679669,0.319541,0.897777,0.0,0.526051,0.458275,278292.094289,111109.213326,60.0,0.591466
71773.543317,0.171221,0.828779,0.31493,0.692745,0.205114,7903.673302,-0.274979,1.280042,0.182623,0.51297,0.0,0.928102,0.738124,302693.064056,208798.346794,36.0,0.338162
37855.602284,0.356539,0.643461,0.200387,0.923379,0.162423,9198.14549,0.301403,1.514612,0.079771,0.92546,0.0,0.749938,0.489018,64102.683575,232947.953812,60.0,0.405276
82500.300614,0.486202,0.513798,0.481638,0.725712,0.292701,12473.343907,0.348258,2.296753,0.304774,0.741026,0.0,0.690399,0.627923,287373.237773,107196.090399,36.0,0.485741
31823.249208,0.139158,0.860842,0.613028,0.822498,0.237645,5846.84372,0.338892,2.812604,0.293992,0.922873,0.0,0.869852,0.714471,137646.248878,165062.593465,24.0,0.464538
22413.001518,0.164758,0.835242,0.459635,0.74759,0.364615,7823.174029,0.379306,1.11195,0.198346,0.623986,0.0,0.553643,0.843661,294497.673052,353339.030595,36.0,0.458651
68803.524444,0.088715,0.911285,0.272746,0.58036,0.365226,20182.475019,0.342227,2.812282,0.046392,0.65138,0.0,0.524639,0.546364,318971.368504,280458.567701,24.0,0.413379
73605.944021,0.159429,0.840571,0.227677,0.475664,0.147517,5811.814692,0.079658,1.429988,0.170531,0.784665,0.0,0.749028,0.916683,97918.126619,452337.342992,36.0,0.280414
62619.941429,0.377772,0.622228,0.263636,0.66466,0.209345,15808.484199,-0.069952,1.966559,0.099314,0.82264,0.0,0.55852,0.719314,175988.37654,364693.872748,48.0,0.419419
23360.254379,0.378306,0.621694,0.104236,0.980689,0.288151,4632.692839,-0.174843,2.520876,0.235542,0.547284,0.0,0.917218,0.605459,293566.035503,425474.226301,36.0,0.406208
72213.94861,0.106608,0.893392,0.30801,0.74476,0.153963,8667.447959,0.126669,2.142017,0.054109,0.578194,0.0,0.859838,0.871487,349801.4767,336251.756387,36.0,0.295079
53734.97228,0.236888,0.763112,0.370991,0.872204,0.195479,5649.811356,0.354031,2.668878,0.129777,0.653116,0.0,0.836026,0.897539,167217.859871,209367.091496,60.0,0.40885
15425.439568,0.469994,0.530006,0.365712,0.819765,0.166177,2819.089888,-0.108055,2.637066,0.070775,0.831027,0.0,0.553558,0.899531,68050.859343,259549.30553,60.0,0.427316
56997.919645,0.099726,0.900274,0.426913,0.956662,0.155255,5543.339864,-0.072162,1.959365,0.252442,0.734936,0.0,0.98268,0.4276,284202.200119,368876.405679,60.0,0.39933
89019.689824,0.293057,0.706943,0.136474,0.62275,0.297506,15600.678315,-0.101035,1.943682,0.308297,0.536994,0.0,0.986307,0.839469,340265.637574,447059.258991,48.0,0.292762
57137.728867,0.219131,0.780869,0.45528,0.829449,0.303703,18679.694705,0.182699,1.280935,0.269467,0.935363,0.0,0.819551,0.843435,385448.047147,231716.437341,60.0,0.47312
31110.961242,0.160634,0.839366,0.335432,0.52934,0.440575,3223.416917,0.122532,2.865362,0.049094,0.82112,0.0,0.656399,0.883639,331352.979961,429303.267165,24.0,0.409805
53419.625186,0.008101,0.991899,0.120855,0.727738,0.383432,16883.539715,0.044407,2.149631,0.222031,0.867217,0.0,0.739184,0.984537,325399.991558,303340.223629,24.0,0.324682
50133.509679,0.325087,0.674913,0.147504,0.84457,0.389859,9339.174309,0.322549,2.988699,0.053272,0.665215,0.0,0.509004,0.745134,214376.007314,408067.42408,60.0,0.464528
45109.955133,0.146907,0.853093,0.353466,0.40555,0.226387,2715.527638,0.298902,2.168753,0.268723,0.766182,0.0,0.792168,0.520199,339318.415339,468649.749823,36.0,0.316001
26121.285263,0.154241,0.845759,0.446724,1.013922,0.133019,1330.341825,-0.056036,1.138534,0.304695,0.964233,0.0,0.7949,0.521021,115518.229188,496221.523388,36.0,0.517464
31292.685702,0.177672,0.822328,0.684272,0.685767,0.395272,4695.329075,0.010767,2.487885,0.258969,0.690208,0.0,0.668087,0.639507,129914.97101,239812.053054,24.0,0.500894
28132.258788,0.456642,0.543358,0.179107,0.891794,0.159718,5503.889931,0.123394,2.499365,0.110908,0.595491,0.0,0.991091,0.879875,182351.882923,187219.505412,24.0,0.363034
16210.909527,0.190015,0.809985,0.72502,0.465043,0.23893,2010.034279,-0.254286,2.891881,0.228201,0.614679,0.0,0.820728,0.79026,335457.604174,447895.562932,24.0,0.487033
35603.709703,0.32368,0.67632,0.191478,0.561849,0.306311,1822.173694,-0.190969,2.39014,0.266801,0.530591,0.0,0.881428,0.919807,284723.744688,236115.696426,60.0,0.330189
46442.936234,0.087319,0.912681,0.198397,0.926121,0.34066,6781.932125,0.347468,2.573114,0.010493,0.602038,0.0,0.642193,0.62391,346084.496157,341203.699223,24.0,0.4319
39868.653544,0.44441,0.55559,0.666818,0.993825,0.135345,6012.779357,0.118955,2.050409,0.05536,0.507469,1.0,0.938313,0.455274,395985.112805,127212.447724,60.0,0.823563
49832.498981,0.207538,0.792462,0.38627,0.956995,0.38711,14.384217,0.03337,2.799098,0.089902,0.661438,0.0,0.723992,0.974143,287266.863164,120487.281834,60.0,0.458624
78897.635362,0.098144,0.901856,0.184375,1.012488,0.194432,2593.806607,-0.233648,1.807677,0.310421,0.552614,0.0,0.535734,0.510776,284185.582119,218022.818702,60.0,0.467837
53993.769428,0.288584,0.711416,0.593931,0.48561,0.259267,14280.311625,0.105558,2.869249,0.011979,0.953007,0.0,0.631018,0.428811,127284.691878,156512.437359,36.0,0.492138
77653.431927,0.118915,0.881085,0.107613,0.712505,0.403035,5831.718861,0.308668,2.94156,0.14198,0.996349,0.0,0.671916,0.557683,209553.419054,392883.380333,48.0,0.344408
81939.513303,0.127642,0.872358,0.416781,0.756786,0.338872,21894.653716,-0.060337,2.038146,0.022091,0.682711,0.0,0.785376,0.978852,102917.577566,175392.523479,60.0,0.418467
24020.830812,0.356348,0.643652,0.325956,0.694167,0.302589,9027.495445,0.376405,2.94336,0.063914,0.910013,0.0,0.931375,0.706543,108180.864495,365841.233978,24.0,0.341881
70844.684888,0.262787,0.737213,0.465874,0.744865,0.135508,15108.514784,0.07762,2.387389,0.349011,0.583377,0.0,0.49525,0.808238,275868.495521,440755.14212,36.0,0.520457
71332.813603,0.076026,0.923974,0.496283,0.957892,0.211879,27364.88697,0.364229,1.592993,0.315335,0.986004,0.0,0.936247,0.680802,106280.758421,474020.198628,24.0,0.413562
68125.579407,0.33406,0.66594,0.576749,0.78609,0.142049,20578.545695,-0.201788,1.961864,0.056089,0.986048,0.0,0.985873,0.987008,193021.012003,146966.064508,60.0,0.383171
29502.847334,0.417165,0.582835,0.726182,0.579542,0.414571,1457.103405,0.217758,2.888682,0.053146,0.721691,0.0,0.803343,0.856351,63661.472473,129262.645533,48.0,0.489979
72874.352277,0.299223,0.700777,0.384877,0.934456,0.298616,17782.382558,-0.192426,2.760454,0.263988,0.860003,0.0,0.925141,0.969693,73930.354936,431950.527238,48.0,0.376266
49989.426337,0.292489,0.707511,0.549434,0.916396,0.370292,4491.71821,-0.227865,2.995211,0.211161,0.799523,0.0,0.61753,0.921617,286069.607646,431417.829206,60.0,0.516683
62854.493058,0.432584,0.567416,0.570634,0.579313,0.203051,12767.596761,-0.006248,2.672592,0.34408,0.541547,0.0,0.460679,0.883595,142533.034527,287889.954693,60.0,0.529815
22797.409034,0.390461,0.609539,0.464436,0.944318,0.244021,4732.439234,0.34767,1.765174,0.210582,0.795172,0.0,0.87616,0.972443,255712.678375,129338.812724,36.0,0.429989
65445.704558,0.451895,0.548105,0.355934,0.883801,0.23461,20632.055522,0.296563,2.14669,0.182968,0.970099,0.0,0.887896,0.776871,324394.462457,361008.713554,24.0,0.396643
28555.326699,0.315261,0.684739,0.28998,0.667894,0.129364,5215.609555,0.323661,1.717178,0.239054,0.676189,0.0,0.979353,0.565979,326461.33271,216295.209322,48.0,0.365576
27044.408289,0.279239,0.720761,0.521386,0.881458,0.368595,8448.329416,-0.179559,1.999673,0.031104,0.675902,0.0,0.722941,0.883093,388407.23304,212944.341064,48.0,0.444254
69145.550033,0.319726,0.680274,0.423175,0.521025,0.24629,7320.588514,0.195177,1.701188,0.282064,0.94789,0.0,0.852863,0.975585,169738.324325,126821.853069,48.0,0.395905
67517.122575,0.280243,0.719757,0.449865,0.658681,0.34956,5364.089883,-0.23662,2.195939,0.306927,0.702319,0.0,0.558022,0.829533,241161.435845,246637.830554,60.0,0.43445
86705.621892,0.407287,0.592713,0.291043,0.770569,0.14713,34662.788235,0.009775,1.081546,0.191796,0.833761,0.0,0.564273,0.696696,343304.308029,492970.163762,36.0,0.482971
48026.692633,0.405763,0.594237,0.292916,1.026984,0.402985,9284.007081,0.007265,2.112645,0.34943,0.59612,0.0,0.511635,0.711143,195869.723806,321691.883007,60.0,0.569602
68005.944638,0.490958,0.509042,0.271312,0.640649,0.417017,25486.510943,-0.075892,1.714148,0.335332,0.567246,0.0,0.915967,0.991753,143944.421191,306075.678491,36.0,0.337924
83810.95904,0.492752,0.507248,0.447984,0.468125,0.392677,7637.673424,-0.05616,2.404289,0.341773,0.910539,0.0,0.534378,0.56148,344448.55927,273300.32587,60.0,0.502258
47713.818773,0.476582,0.523418,0.463973,0.763347,0.13899,6634.188548,0.307304,1.29576,0.238702,0.532706,0.0,0.831321,0.741852,382099.383211,385659.410593,60.0,0.428557
72327.389685,0.066678,0.933322,0.530171,0.601386,0.350078,8814.135909,-0.137205,2.596833,0.177784,0.703571,0.0,0.85978,0.988107,259536.636672,442348.310224,24.0,0.400797
41876.213544,0.059842,0.940158,0.499003,0.744352,0.361026,12270.674242,-0.12584,2.203051,0.265587,0.58967,0.0,0.508743,0.789644,228291.517256,130190.040166,24.0,0.463735
45266.64643,0.350464,0.649536,0.623194,0.647839,0.276554,15341.147927,-0.171907,1.622391,0.062094,0.71518,0.0,0.551208,0.454441,148571.892951,164255.063498,48.0,0.596131
62475.549438,0.16986,0.83014,0.440514,0.41326,0.320033,24540.648791,-0.258598,1.746294,0.05898,0.9818,0.0,0.717473,0.402797,190816.19683,91614.494592,48.0,0.449232
86678.377598,0.094241,0.905759,0.218161,0.541943,0.233932,30236.78452,0.33883,2.199437,0.200895,0.945718,0.0,0.823821,0.927803,120347.283874,142516.89674,60.0,0.240533
17908.071094,0.268795,0.731205,0.711458,0.924683,0.22285,2087.586422,-0.055662,1.360834,0.181471,0.950115,0.0,0.698591,0.762102,399096.247915,466399.638815,60.0,0.591095
56098.532545,0.194423,0.805577,0.175648,0.7604,0.231654,8205.947723,-0.132384,2.635171,0.065919,0.702142,0.0,0.614993,0.949966,373182.380373,420581.092345,24.0,0.374445
21821.510566,0.327402,0.672598,0.465948,0.856434,0.292152,6606.885408,0.150239,1.565123,0.047416,0.881761,0.0,0.575775,0.775804,197440.949142,238368.118216,60.0,0.450034
22823.887647,0.280626,0.719374,0.298833,1.044987,0.374344,7037.451201,0.189231,2.0551,0.014571,0.97339,0.0,0.584272,0.752482,366093.957232,307970.553285,48.0,0.510659
55071.90989,0.023604,0.976396,0.222355,1.026722,0.137304,18182.415226,0.311594,2.47708,0.183395,0.589145,0.0,0.622494,0.81951,369625.114448,121433.308512,36.0,0.442106
68430.793427,0.036482,0.963518,0.234379,0.816274,0.125146,25239.639902,-0.155779,2.378779,0.323509,0.502369,0.0,0.544232,0.888183,342643.373105,493448.825288,60.0,0.425448
42883.783309,0.418894,0.581106,0.192085,0.560013,0.340616,15128.451704,-0.004012,2.141079,0.30231,0.813095,0.0,0.522926,0.927209,310455.413242,194498.273372,24.0,0.393562
46022.989029,0.139043,0.860957,0.630871,0.717341,0.318043,11534.04398,-0.023172,2.392004,0.157195,0.831482,0.0,0.533785,0.782558,99194.656566,458931.199106,60.0,0.479881
55270.477903,0.083683,0.916317,0.720956,0.864765,0.349356,6296.562836,-0.099493,2.711016,0.091525,0.880495,0.0,0.636944,0.93136,128722.876631,116331.286378,60.0,0.497119
53866.916855,0.017848,0.982152,0.172414,0.42472,0.248061,1801.482709,0.185532,1.134801,0.152582,0.685451,0.0,0.843008,0.665214,321503.031954,358408.240021,36.0,0.27583
69368.261798,0.021879,0.978121,0.199262,0.958667,0.202765,4870.45681,0.023425,2.803126,0.01975,0.690017,1.0,0.968093,0.703357,136580.103208,343429.72399,48.0,0.606473
64350.916252,0.219436,0.780564,0.145099,0.559754,0.294424,14333.603696,-0.199646,2.928353,0.01985,0.842381,0.0,0.645955,0.720564,270319.316573,151364.40161,48.0,0.309305
25761.485753,0.051896,0.948104,0.347789,0.765763,0.388523,7921.09458,-0.216251,1.449036,0.2199,0.781819,0.0,0.444354,0.789318,369675.895587,473628.593385,60.0,0.45345
61203.681856,0.224836,0.775164,0.543873,0.798196,0.233898,24187.143739,0.018489,2.838853,0.053598,0.768227,0.0,0.616081,0.486644,276611.69282,153228.327069,60.0,0.567558
81145.311758,0.184039,0.815961,0.623543,0.493589,0.271778,23067.529163,0.079049,1.453971,0.140781,0.920068,1.0,0.611765,0.965129,203187.822703,255444.762956,60.0,0.744505
48291.966628,0.194221,0.805779,0.311907,0.659274,0.358692,3977.617675,-0.148128,1.38193,0.068111,0.936803,0.0,0.795596,0.771326,366120.471936,310246.316807,60.0,0.347627
38017.423719,0.196415,0.803585,0.452839,0.694008,0.418543,14533.800183,0.309078,1.824236,0.069793,0.668842,0.0,0.933955,0.795791,378621.471941,261349.204002,60.0,0.355303
30483.996115,0.283696,0.716304,0.739361,0.84241,0.373849,7819.000401,0.102548,2.601674,0.052739,0.658245,0.0,0.547419,0.843079,319290.891712,284407.694882,24.0,0.599815
74022.169224,0.042875,0.957125,0.660462,0.434289,0.401358,9276.277077,0.331263,1.406014,0.052711,0.606506,1.0,0.904407,0.617764,369143.505747,325048.378854,60.0,0.709681
50631.54992,0.351802,0.648198,0.165975,0.765227,0.41727,3078.740388,-0.00937,2.06461,0.216401,0.57914,0.0,0.731393,0.681741,394323.026803,369784.759105,36.0,0.443144
64790.181748,0.073323,0.926677,0.591188,0.488139,0.245713,9831.774129,-0.180679,1.039908,0.240843,0.908976,0.0,0.958565,0.750935,121823.446245,455474.978151,60.0,0.418936
57508.725455,0.442802,0.557198,0.676219,0.444778,0.164531,6903.451866,-0.024469,1.298972,0.347514,0.895484,0.0,0.801342,0.976945,169037.518497,378791.436203,24.0,0.420147
88767.818771,0.247375,0.752625,0.48371,1.044606,0.240521,8973.211257,0.059396,2.964073,0.316498,0.511722,0.0,0.591141,0.500129,280797.739485,374216.251737,48.0,0.557314
47471.225413,0.020228,0.979772,0.593847,0.697757,0.146481,10467.863084,-0.208545,2.956497,0.218459,0.867321,0.0,0.411527,0.628403,367541.838883,239607.111984,24.0,0.535
35271.276699,0.187571,0.812429,0.43318,1.045874,0.26009,9978.674758,-0.207362,1.692478,0.091556,0.596452,0.0,0.568985,0.449984,212957.235369,362159.327683,48.0,0.576636
82186.435748,0.011504,0.988496,0.595341,0.557925,0.178445,2135.505047,0.100336,1.473891,0.030585,0.537706,0.0,0.833864,0.841902,175985.834717,461742.799128,24.0,0.325965
61959.478389,0.435675,0.564325,0.667711,0.910986,0.154925,3023.087094,0.192903,1.399043,0.261122,0.540578,0.0,0.455022,0.970835,61305.985951,412468.946486,36.0,0.542583
68773.43823,0.19345,0.80655,0.225215,0.931408,0.353718,13625.40402,0.194392,1.938421,0.256048,0.795906,0.0,0.916539,0.66551,232578.693644,113414.485707,36.0,0.369599
80863.248636,0.287717,0.712283,0.180607,0.895083,0.182106,27448.748488,0.2294,1.455431,0.138134,0.91802,0.0,0.578032,0.647369,277802.291937,171668.455594,48.0,0.454274
70158.236571,0.265275,0.734725,0.72929,0.563584,0.368918,1814.385658,-0.256052,1.688447,0.25652,0.809923,0.0,0.890622,0.447971,319907.494676,380766.078735,24.0,0.553838
65587.584128,0.159199,0.840801,0.69441,0.853749,0.319817,25167.165474,0.098441,2.454298,0.111672,0.679056,0.0,0.886579,0.622266,162084.039744,285416.73207,36.0,0.489512
27791.470462,0.345432,0.654568,0.671984,0.610839,0.382763,10507.545212,-0.017731,2.737365,0.162537,0.576342,0.0,0.842716,0.631338,382875.595751,446811.939169,48.0,0.495131
80268.787909,0.074692,0.925308,0.382348,0.931313,0.41877,4849.475781,0.36223,1.433988,0.005736,0.736144,0.0,0.562534,0.518654,229089.628111,146492.86231,48.0,0.464621
51490.107853,0.361865,0.638135,0.715765,0.503883,0.439803,1230.82812,0.373008,1.133812,0.113149,0.73835,0.0,0.573593,0.541091,380734.915942,417521.259419,60.0,0.550318
